IncidntNum,Category,Descript,DayOfWeek,Date,Time,Resolution,Address
30169109,DISORDERLY CONDUCT,DISTURBING THE PEACE,Monday,02/10/2003,11:40,"ARREST, CITED",1000 Block of POTRERO AV
31291953,ASSAULT,BATTERY,Monday,11/03/2003,10:22,NONE,200 Block of WINSTON DR
90349692,MISSING PERSON,FOUND PERSON,Friday,04/03/2009,08:00,NONE,0 Block of JULES AV
110038369,OTHER OFFENSES,PAROLE VIOLATION,Thursday,01/13/2011,06:30,"ARREST, CITED",2200 Block of TARAVAL ST
50475356,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,03/16/2005,00:01,NONE,100 Block of SPEAR ST
40769921,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,07/06/2004,15:30,"ARREST, BOOKED",5200 Block of DIAMOND HEIGHTS BL
100059933,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,01/19/2010,02:20,NONE,CHURCH ST / DUBOCE AV
31073767,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,09/11/2003,12:17,NONE,1900 Block of 35TH AV
90517407,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,05/17/2009,16:00,NONE,600 Block of VANNESS AV
90111849,ASSAULT,BATTERY,Saturday,01/31/2009,05:00,NONE,BAKER ST / GROVE ST
50904480,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,08/12/2005,18:40,"ARREST, CITED",MISSION ST / 8TH ST
40963151,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,07/27/2004,17:45,COMPLAINANT REFUSES TO PROSECUTE,800 Block of POTRERO AV
100984700,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Saturday,10/23/2010,02:23,"ARREST, BOOKED",1200 Block of INDIANA ST
100258050,SECONDARY CODES,GANG ACTIVITY,Thursday,03/18/2010,15:37,"ARREST, BOOKED",CESAR CHAVEZ ST / CONNECTICUT ST
40761422,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,07/04/2004,13:30,NONE,800 Block of BRYANT ST
116125203,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,10/02/2011,20:10,NONE,3000 Block of 16TH ST
101069826,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Wednesday,11/17/2010,22:40,"ARREST, CITED",CALIFORNIA ST / POLK ST
30972792,NON-CRIMINAL,"AIDED CASE, DOG BITE",Sunday,08/17/2003,17:50,NONE,EVANS AV / PHELPS ST
40957320,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Saturday,08/21/2004,23:00,NONE,17TH ST / MISSION ST
140454600,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,12/01/2013,15:00,NONE,1400 Block of WILLARD ST
110747946,ASSAULT,THREATS AGAINST LIFE,Friday,09/16/2011,20:00,NONE,800 Block of PERSIA AV
41379765,ASSAULT,BATTERY,Saturday,12/04/2004,19:05,NONE,300 Block of ELLIS ST
90328787,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,03/29/2009,00:01,NONE,16TH ST / PROSPER ST
136218907,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/19/2013,18:30,NONE,600 Block of DIVISADERO ST
51085639,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,09/25/2005,07:00,NONE,GRANDVIEW AV / ROMAIN ST
120187796,ASSAULT,THREATS AGAINST LIFE,Tuesday,03/06/2012,18:23,NONE,1700 Block of FULTON ST
110103768,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,02/03/2011,13:38,"ARREST, CITED",GENEVA AV / CAYUGA AV
30434827,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Sunday,04/13/2003,18:20,"ARREST, BOOKED",200 Block of FRANCE AV
130682504,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Saturday,08/17/2013,02:00,NONE,800 Block of FOLSOM ST
80125656,OTHER OFFENSES,RESISTING ARREST,Tuesday,02/05/2008,15:03,"ARREST, BOOKED",GEARY ST / HYDE ST
110667639,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, ATT. FORCIBLE",Friday,08/19/2011,02:00,NONE,200 Block of KEARNY ST
61296995,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,12/06/2006,18:20,NONE,200 Block of DORLAND ST
60451738,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,04/27/2006,22:11,"ARREST, BOOKED",GRANT AV / GREEN ST
130967061,WARRANTS,WARRANT ARREST,Thursday,11/14/2013,19:35,"ARREST, BOOKED",1700 Block of FULTON ST
60969026,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,09/07/2006,21:00,NONE,0 Block of 4TH ST
110774290,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Sunday,09/25/2011,18:53,NONE,4200 Block of MISSION ST
31436739,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,12/10/2003,00:01,NONE,200 Block of BUCKINGHAM WY
110909168,VEHICLE THEFT,STOLEN TRUCK,Thursday,11/10/2011,18:50,NONE,800 Block of VIENNA ST
60376841,VEHICLE THEFT,STOLEN TRUCK,Wednesday,04/05/2006,16:00,NONE,BAY ST / GOUGH ST
130240356,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,03/23/2013,08:32,"ARREST, BOOKED",TAYLOR ST / GEARY ST
60574556,VEHICLE THEFT,STOLEN TRUCK,Wednesday,05/31/2006,00:15,NONE,0 Block of CHESTNUT ST
131071415,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,12/21/2013,03:30,"ARREST, BOOKED",GENEVA AV / LOUISBURG ST
51360679,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,11/03/2005,02:40,NONE,1000 Block of CONNECTICUT ST
90123236,MISSING PERSON,FOUND PERSON,Tuesday,02/03/2009,10:35,NONE,1700 Block of CESAR CHAVEZ ST
51397917,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,12/12/2005,18:30,NONE,GEARY BL / STEINER ST
130073668,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/26/2013,13:25,NONE,800 Block of BRYANT ST
60080309,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Saturday,01/21/2006,18:30,NONE,800 Block of LARKIN ST
31502788,VANDALISM,MALICIOUS MISCHIEF,Sunday,12/28/2003,15:30,NONE,1000 Block of VAN NESS AV
80373106,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Wednesday,04/09/2008,17:30,NONE,2900 Block of GEARY BL
51372301,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Monday,12/05/2005,21:00,NONE,1000 Block of MASONIC AV
120013276,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,01/04/2012,18:00,NONE,0 Block of SARGENT ST
60538740,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,05/21/2006,12:27,"ARREST, CITED",BRYANT ST / 5TH ST
100332626,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Thursday,04/08/2010,22:00,NONE,1200 Block of TAYLOR ST
30866656,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Monday,07/21/2003,17:10,"ARREST, BOOKED",700 Block of THE EMBARCADERO SOUTH ST
31084344,VEHICLE THEFT,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,09/14/2003,00:19,NONE,30TH ST / CASTRO ST
30263886,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/27/2003,23:00,NONE,100 Block of ERIE ST
130200253,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Saturday,03/09/2013,22:14,"ARREST, BOOKED",1600 Block of 15TH ST
40829218,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,Wednesday,07/21/2004,07:30,NONE,200 Block of LEAVENWORTH ST
60550556,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Wednesday,05/24/2006,12:10,NOT PROSECUTED,500 Block of VANNESS AV
30818146,FRAUD,"FORGERY, CREDIT CARD",Wednesday,04/09/2003,12:00,NONE,600 Block of 34TH AV
120280801,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Monday,04/09/2012,00:30,NONE,1700 Block of JUDAH ST
120261077,ROBBERY,CARJACKING WITH BODILY FORCE,Sunday,04/01/2012,22:30,NONE,300 Block of BAY SHORE BL
71258913,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,12/09/2007,10:00,NONE,200 Block of HAROLD AV
130371923,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,05/06/2013,14:29,NONE,800 Block of MARKET ST
106115612,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,09/14/2010,15:20,NONE,800 Block of MISSION ST
41111357,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,09/28/2004,10:35,NONE,500 Block of JESSIE ST
30818776,NON-CRIMINAL,AIDED CASE,Wednesday,07/09/2003,16:57,NONE,2700 Block of 43RD AV
136150531,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,08/16/2013,22:30,NONE,JACKSON ST / GRANT AV
80443975,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Monday,04/28/2008,12:34,"ARREST, BOOKED",CEDAR ST / POLK ST
70807723,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,08/09/2007,17:24,"ARREST, CITED",1500 Block of SLOAT BL
50616782,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Thursday,06/02/2005,11:30,NONE,2200 Block of PINE ST
116122798,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,09/23/2011,21:30,NONE,0 Block of COLE ST
70019401,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,01/05/2007,20:00,"ARREST, BOOKED",0 Block of TURK ST
120684786,OTHER OFFENSES,RESISTING ARREST,Monday,08/27/2012,21:25,"ARREST, CITED",VALENCIA ST / 14TH ST
110113999,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,02/06/2011,21:00,"ARREST, BOOKED",1100 Block of MARKET ST
60670251,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,06/24/2006,15:30,NONE,700 Block of HAIGHT ST
60229319,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,02/28/2006,22:00,"ARREST, BOOKED",1400 Block of POLK ST
100561546,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,06/16/2010,07:00,NONE,1900 Block of 17TH AV
40962551,DRUG/NARCOTIC,POSSESSION OF HEROIN,Monday,08/23/2004,13:58,"ARREST, BOOKED",100 Block of GOLDEN GATE AV
71300592,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,12/20/2007,10:30,NONE,800 Block of MARKET ST
120992896,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Sunday,12/09/2012,15:38,NONE,MARKET ST / POWELL ST
51361633,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Saturday,12/03/2005,12:35,NONE,300 Block of 7TH ST
61167700,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,11/01/2006,16:35,"ARREST, CITED",1300 Block of 7TH ST
120752781,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,07/05/2012,08:00,NONE,1000 Block of CLAY ST
130538424,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Sunday,06/30/2013,20:27,"ARREST, BOOKED",LEAVENWORTH ST / MCALLISTER ST
31352458,NON-CRIMINAL,LOST PROPERTY,Monday,11/17/2003,20:00,NONE,UNION ST / OCTAVIA ST
100334832,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,04/11/2010,00:17,"ARREST, BOOKED",1500 Block of MARKET ST
61203859,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/11/2006,08:00,NONE,NEWMONTGOMERY ST / HOWARD ST
80126171,WARRANTS,WARRANT ARREST,Tuesday,02/05/2008,16:04,"ARREST, BOOKED",1200 Block of MARKET ST
71332799,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,12/30/2007,18:04,NONE,3300 Block of MISSION ST
100739840,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Thursday,08/12/2010,21:30,NONE,0 Block of DESOTO ST
60123802,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,01/30/2006,12:10,NONE,1000 Block of HAYES ST
50993013,OTHER OFFENSES,HARASSING PHONE CALLS,Saturday,09/03/2005,06:15,NONE,900 Block of HYDE ST
81317220,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,12/09/2008,14:00,NONE,100 Block of GRANT AV
70001232,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,01/01/2007,01:30,NONE,1000 Block of SUNNYDALE AV
30217344,VEHICLE THEFT,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,02/18/2003,15:13,NONE,300 Block of EDINBURGH ST
100659527,NON-CRIMINAL,FOUND PROPERTY,Sunday,07/18/2010,20:22,NONE,700 Block of JUNIPERO SERRA BL
60339968,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,03/25/2006,16:00,NONE,0 Block of BERNICE ST
40761955,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,07/04/2004,02:00,NONE,500 Block of LINDEN ST
30725999,VEHICLE THEFT,"VEHICLE, RECOVERED, MOTORCYCLE",Sunday,06/15/2003,22:00,NONE,0 Block of SUTRO HEIGHTS AV
91325633,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,12/30/2009,15:35,"ARREST, BOOKED",100 Block of BAY SHORE BL
130945904,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,11/06/2013,20:00,NONE,700 Block of MORSE ST
30123638,FRAUD,"CREDIT CARD, THEFT OF",Wednesday,01/29/2003,12:00,NONE,400 Block of JONES ST
90556085,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/29/2009,20:58,"ARREST, CITED",24TH ST / SOUTH VAN NESS AV
130092652,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/01/2013,17:30,NONE,600 Block of FRANKLIN ST
80724929,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,07/10/2008,22:59,NONE,0 Block of NORTHRIDGE RD
120708029,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,09/04/2012,17:30,"ARREST, CITED",OFARRELL ST / TAYLOR ST
71300241,FRAUD,"FALSE PRETENSES, PETTY THEFT",Tuesday,12/11/2007,12:00,NONE,MARKET ST / VANNESS AV
31192549,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,10/09/2003,23:57,"ARREST, BOOKED",FULTON ST / LYON ST
30052112,DRUG/NARCOTIC,POSSESSION OF COCAINE,Monday,01/13/2003,18:56,"ARREST, BOOKED",GOUGH ST / EDDY ST
90120298,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,02/02/2009,14:24,NONE,200 Block of GAMBIER ST
40669309,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,06/01/2004,08:00,NONE,HOWARD ST / 5TH ST
60445242,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Wednesday,04/26/2006,14:58,"ARREST, BOOKED",2800 Block of MISSION ST
60055459,OTHER OFFENSES,PROBATION VIOLATION,Sunday,01/15/2006,06:27,NONE,2000 Block of MISSION ST
120295907,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/13/2012,10:55,NONE,1000 Block of CABRILLO ST
120192836,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/08/2012,12:30,NONE,2400 Block of BUSH ST
31074618,WARRANTS,WARRANT ARREST,Thursday,09/11/2003,15:30,"ARREST, BOOKED",1000 Block of POST ST
50077827,ASSAULT,BATTERY,Thursday,01/20/2005,23:30,NONE,100 Block of GARRISON AV
80791150,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,07/26/2008,23:30,NONE,2400 Block of FOLSOM ST
110094559,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,01/27/2011,10:40,NONE,0 Block of GROVE ST
110776412,ASSAULT,BATTERY,Saturday,09/24/2011,21:45,NONE,0 Block of BELDEN ST
126025110,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/21/2012,19:30,NONE,20TH AV / WINSTON DR
60363014,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,03/25/2006,14:00,NONE,MARKET ST / ELLIS ST
31316432,DISORDERLY CONDUCT,DISTURBING THE PEACE,Sunday,11/09/2003,02:50,"ARREST, CITED",100 Block of ANZA VISTA AV
31099503,KIDNAPPING,FALSE IMPRISONMENT,Monday,09/08/2003,15:00,NONE,4900 Block of 3RD ST
51237103,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Tuesday,11/01/2005,12:15,NONE,18TH ST / SHOTWELL ST
110754214,NON-CRIMINAL,FOUND PROPERTY,Friday,09/16/2011,18:00,NONE,1000 Block of 17TH ST
40732592,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,06/25/2004,23:00,NONE,4TH ST / HOWARD ST
120522108,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Monday,07/02/2012,19:39,"ARREST, BOOKED",19TH ST / SANCARLOS ST
100075569,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,01/23/2010,18:04,NONE,700 Block of BRUSSELS ST
60412401,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,04/17/2006,13:00,NONE,700 Block of HOWARD ST
131032003,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Tuesday,11/12/2013,12:00,NONE,1000 Block of CAYUGA AV
120555002,WARRANTS,ENROUTE TO U.S. MARSHALL,Saturday,07/14/2012,12:48,"ARREST, BOOKED",0 Block of GROVE ST
130405027,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,05/15/2013,14:13,"ARREST, BOOKED",3900 Block of WASHINGTON ST
61252191,DRUG/NARCOTIC,POSSESSION OF COCAINE,Friday,11/24/2006,16:03,"ARREST, BOOKED",3300 Block of MISSION ST
130557004,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/07/2013,01:00,NONE,700 Block of SUTTER ST
40285507,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,03/11/2004,01:10,"ARREST, BOOKED",600 Block of STOCKTON ST
70648969,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Wednesday,06/27/2007,18:30,"ARREST, CITED",SHOTWELL ST / 19TH ST
50907462,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Thursday,08/11/2005,23:00,NONE,NORTHPOINT ST / STOCKTON ST
96131087,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2009,22:30,NONE,0 Block of HENRY ST
50573392,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/22/2005,20:00,NONE,100 Block of MCALLISTER ST
51325491,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,11/23/2005,07:30,NONE,1000 Block of LARKIN ST
130512741,OTHER OFFENSES,RECKLESS DRIVING,Saturday,06/22/2013,11:31,"ARREST, BOOKED",800 Block of BRYANT ST
100993018,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,10/25/2010,18:25,NONE,800 Block of BRYANT ST
126103380,LARCENY/THEFT,PETTY THEFT AUTO STRIP,Friday,07/20/2012,14:28,NONE,0 Block of CAMEO WY
50015861,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,01/04/2005,16:00,NONE,0 Block of HARRINGTON ST
40079203,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Wednesday,01/21/2004,05:42,NONE,1300 Block of GOETTINGEN ST
60934643,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,09/01/2006,17:30,NONE,200 Block of 17TH AV
100657913,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,07/18/2010,10:41,"ARREST, BOOKED",2000 Block of MISSION ST
120537919,NON-CRIMINAL,FOUND PROPERTY,Sunday,07/08/2012,12:42,NONE,BOWLINGGREEN DR / MARTIN LUTHER KING JR DR
80750162,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/16/2008,12:00,NONE,MISSION ST / ANTHONY ST
50481115,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/22/2005,20:00,NONE,800 Block of ARKANSAS ST
120492636,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/22/2012,21:00,NONE,BARNEVELD AV / SILVER AV
130199640,WEAPON LAWS,POSS OF LOADED FIREARM,Saturday,03/09/2013,17:30,"ARREST, BOOKED",600 Block of NATOMA ST
120768625,ASSAULT,BATTERY,Tuesday,09/25/2012,08:30,NONE,0 Block of CASTRO ST
91240304,DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE AFTER NOTIFICATION,Friday,12/04/2009,00:44,"ARREST, BOOKED",17TH ST / CAPP ST
30168054,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,02/09/2003,23:00,NONE,1400 Block of HOWARD ST
120884265,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,11/01/2012,22:08,NONE,9TH ST / MISSION ST
91190107,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,11/19/2009,00:53,"ARREST, BOOKED",MISSION ST / 16TH ST
100985128,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,10/22/2010,22:30,NONE,1700 Block of SILVER AV
130503370,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,06/16/2013,11:30,NONE,100 Block of WESTPORTAL AV
90345242,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,04/01/2009,08:00,NONE,100 Block of TAYLOR ST
61030630,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,09/26/2006,22:18,"ARREST, CITED",MISSION ST / 2ND ST
130179614,MISSING PERSON,FOUND PERSON,Saturday,03/02/2013,12:00,LOCATED,500 Block of JONES ST
81146132,DISORDERLY CONDUCT,"DISTURBING THE PEACE, SWEARING",Sunday,10/26/2008,09:30,NONE,200 Block of MADRID ST
41263798,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,11/04/2004,07:30,NONE,500 Block of ILLINOIS ST
126152525,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/05/2012,17:45,NONE,BAY ST / KEARNY ST
110849906,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/21/2011,09:00,NONE,UTAH ST / 23RD ST
60219570,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/24/2006,15:00,NONE,2400 Block of WASHINGTON ST
80751245,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,07/16/2008,17:00,NONE,300 Block of VALENCIA ST
70095213,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Friday,01/26/2007,16:00,"ARREST, CITED",300 Block of ELLIS ST
50222210,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Saturday,02/26/2005,00:34,"ARREST, BOOKED",18TH ST / SHOTWELL ST
110863401,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Sunday,10/23/2011,12:00,NONE,200 Block of WINSTON DR
111040383,ASSAULT,STALKING,Thursday,12/29/2011,19:15,NONE,600 Block of SPRUCE ST
130681772,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,08/16/2013,22:10,"ARREST, CITED",800 Block of GEARY ST
31506887,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,12/30/2003,00:31,"ARREST, CITED",16TH ST / MISSION ST
100017486,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,01/06/2010,11:00,"ARREST, BOOKED",3200 Block of 20TH AV
70352104,WARRANTS,WARRANT ARREST,Friday,04/06/2007,03:46,"ARREST, BOOKED",CALIFORNIA ST / POLK ST
110843237,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,10/17/2011,11:00,NONE,500 Block of JONES ST
60418512,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Wednesday,03/15/2006,12:00,DISTRICT ATTORNEY REFUSES TO PROSECUTE,200 Block of SCOTT ST
120669584,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/22/2012,15:00,NONE,400 Block of STOCKTON ST
70660888,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Saturday,06/30/2007,21:00,NONE,1100 Block of GUERRERO ST
70561612,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,06/03/2007,13:51,"ARREST, CITED",BROAD ST / PLYMOUTH AV
80482600,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,05/08/2008,13:40,NONE,0 Block of GOLDMINE DR
86078568,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,10/29/2008,18:00,NONE,1800 Block of BRYANT ST
30234445,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,02/25/2003,16:55,"ARREST, BOOKED",1700 Block of MISSION ST
110353032,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,05/01/2011,14:40,"ARREST, CITED",OAK ST / LAGUNA ST
120191082,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Wednesday,03/07/2012,21:24,NONE,300 Block of GROVE ST
110203603,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,03/10/2011,19:49,NONE,800 Block of BRYANT ST
41298767,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/13/2004,17:30,NONE,1300 Block of PAGE ST
100895367,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,09/26/2010,14:00,NONE,2300 Block of 16TH ST
130728352,MISSING PERSON,MISSING ADULT,Saturday,08/31/2013,10:30,LOCATED,0 Block of CORTLAND AV
51232818,WARRANTS,WARRANT ARREST,Tuesday,11/01/2005,03:34,"ARREST, BOOKED",SUTTER ST / FRANKLIN ST
30000440,DRUG/NARCOTIC,POSSESSION OF HALLUCINOGENIC,Wednesday,01/01/2003,02:00,"ARREST, BOOKED",MARKET ST / MAIN ST
70126777,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,02/04/2007,14:44,"ARREST, BOOKED",2100 Block of MISSION ST
30793639,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/02/2003,22:30,NONE,16TH ST / SANCHEZ ST
40859629,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/27/2004,20:30,NONE,ARBALLO DR / ACEVEDO AV
